"No.","Time","Source","Destination","Protocol","Length","Info"
"915","16.920922520","99.80.98.228","10.42.0.105","TCP","78","[TCP Dup ACK 913#1] 443  >  60400 [ACK] Seq=3089 Ack=648 Win=62208 Len=0 TSval=572201607 TSecr=4102615765 SLE=315 SRE=648"
"916","16.942153023","54.196.253.244","10.42.0.230","TLSv1.2","207","Application Data"
"917","16.949733071","10.42.0.105","99.80.98.228","TCP","66","60400  >  443 [ACK] Seq=648 Ack=3089 Win=73728 Len=0 TSval=4102615821 TSecr=572201524"
"918","17.007060175","179.60.195.7","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  59312 [FIN, ACK] Seq=1358 Ack=1523 Win=68608 Len=0 TSval=3585232962 TSecr=1660895030"
"919","17.042077873","10.42.0.230","10.42.0.105","UDP","206","51755  >  38900 Len=164"
"920","17.051229176","10.42.0.230","54.196.253.244","TLSv1.2","272","Application Data"
"921","17.053637612","10.42.0.105","10.42.0.230","UDP","136","38899  >  38899 Len=94"
"922","17.059882665","10.42.0.105","99.80.98.228","TCP","74","60406  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102615933 TSecr=0 WS=1024"
"923","17.090836376","99.80.98.228","10.42.0.105","TCP","74","443  >  60406 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572201776 TSecr=4102615933 WS=128"
"924","17.096046470","10.42.0.105","179.60.195.7","TCP","66","[TCP Retransmission] 59312  >  443 [FIN, ACK] Seq=1522 Ack=1358 Win=69632 Len=0 TSval=1660895446 TSecr=3585232240"
"925","17.105840048","179.60.195.7","10.42.0.105","TCP","78","[TCP Dup ACK 879#2] 443  >  59312 [ACK] Seq=1359 Ack=1523 Win=68608 Len=0 TSval=3585233061 TSecr=1660895446 SLE=1522 SRE=1523"
"926","17.110574662","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"927","17.111909343","10.42.0.230","10.42.0.105","UDP","206","51755  >  38900 Len=164"
"928","17.140854524","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=468 Ack=663 Win=8961 Len=0"
"929","17.149831457","10.42.0.105","99.80.98.228","TCP","66","60406  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102616021 TSecr=572201776"
"930","17.150574899","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"931","17.181178666","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"932","17.181187926","99.80.98.228","10.42.0.105","TLSv1.3","1102","Application Data, Application Data, Application Data"
"933","17.186095613","10.42.0.105","99.80.98.228","TCP","66","60406  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102616059 TSecr=572201866"
"934","17.186685129","10.42.0.105","99.80.98.228","TCP","66","60406  >  443 [ACK] Seq=251 Ack=2385 Win=71680 Len=0 TSval=4102616060 TSecr=572201866"
"935","17.189065621","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"936","17.189424028","10.42.0.105","99.80.98.228","TLSv1.3","399","Application Data"
"937","17.219588223","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"938","17.219594186","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"939","17.224271948","10.42.0.105","99.80.98.228","TCP","66","60406  >  443 [ACK] Seq=648 Ack=2543 Win=71680 Len=0 TSval=4102616098 TSecr=572201905"
"940","17.236950850","10.42.0.230","54.196.253.244","TLSv1.2","272","Application Data"
"941","17.259734440","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"942","17.322274157","10.42.0.105","99.80.98.228","TCP","66","60406  >  443 [ACK] Seq=648 Ack=3088 Win=74752 Len=0 TSval=4102616193 TSecr=572201945"
"943","17.323291098","54.196.253.244","10.42.0.230","TLSv1.2","207","Application Data"
"944","17.325777052","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=621 Ack=881 Win=8961 Len=0"
"945","17.430913275","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"946","17.430945737","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"947","17.468318594","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=881 Ack=621 Win=4499 Len=0"
"948","17.742084548","179.60.195.7","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  59312 [FIN, ACK] Seq=1358 Ack=1523 Win=68608 Len=0 TSval=3585233698 TSecr=1660895446"
"949","18.027483964","46.137.2.163","10.42.0.105","TCP","1414","443  >  35282 [ACK] Seq=5028 Ack=727 Win=62080 Len=1348 TSval=2161109349 TSecr=2516421947 [TCP segment of a reassembled PDU]"
"950","18.078457997","46.137.2.163","10.42.0.105","TLSv1.3","533","Application Data, Application Data"
"951","18.192932670","10.42.0.105","10.42.0.1","DNS","76","Standard query 0x88db A inbox.google.com"
"952","18.193086576","10.42.0.105","10.42.0.1","DNS","88","Standard query 0xf7fb A taskassist-pa.googleapis.com"
"953","18.203392486","10.42.0.1","10.42.0.105","DNS","140","Standard query response 0x88db A inbox.google.com A 74.125.206.17 A 74.125.206.18 A 74.125.206.19 A 74.125.206.83"
"954","18.203440838","10.42.0.1","10.42.0.105","DNS","280","Standard query response 0xf7fb A taskassist-pa.googleapis.com A 74.125.206.95 A 64.233.166.95 A 74.125.71.95 A 142.251.168.95 A 142.250.110.95 A 74.125.133.95 A 108.177.15.95 A 64.233.184.95 A 142.251.173.95 A 173.194.76.95 A 64.233.167.95 A 66.102.1.95"
"955","18.328958418","10.42.0.105","74.125.206.17","TCP","74","35486  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=3937510248 TSecr=0 WS=1024"
"956","18.329012881","10.42.0.105","74.125.206.95","TCP","74","35310  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=3311901941 TSecr=0 WS=1024"
"957","18.339640679","74.125.206.95","10.42.0.105","TCP","74","443  >  35310 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=4079659673 TSecr=3311901941 WS=256"
"958","18.339647827","74.125.206.17","10.42.0.105","TCP","74","443  >  35486 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=31220283 TSecr=3937510248 WS=256"
"959","18.341096729","10.42.0.105","74.125.206.95","TCP","66","35310  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=3311901954 TSecr=4079659673"
"960","18.341517320","10.42.0.105","74.125.206.17","TCP","66","35486  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=3937510265 TSecr=31220283"
"961","18.350630957","10.42.0.105","74.125.206.95","TCP","1414","35310  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1348 TSval=3311901960 TSecr=4079659673 [TCP segment of a reassembled PDU]"
"962","18.353401225","46.137.2.163","10.42.0.105","TCP","533","[TCP Retransmission] 443  >  35282 [PSH, ACK] Seq=6376 Ack=727 Win=62080 Len=467 TSval=2161109675 TSecr=2516421947"
"963","18.353626576","10.42.0.105","74.125.206.95","TLSv1.3","456","Client Hello"
"964","18.353641539","10.42.0.105","74.125.206.17","TCP","1414","35486  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1348 TSval=3937510274 TSecr=31220283 [TCP segment of a reassembled PDU]"
"965","18.353648335","10.42.0.105","74.125.206.17","TLSv1.3","444","Client Hello"
"966","18.354712536","10.42.0.105","46.137.2.163","TCP","78","[TCP Window Update] 35282  >  443 [ACK] Seq=727 Ack=5028 Win=84992 Len=0 TSval=2516423526 TSecr=2161107991 SLE=6376 SRE=6843"
"967","18.362203566","74.125.206.95","10.42.0.105","TCP","66","443  >  35310 [ACK] Seq=1 Ack=1349 Win=267520 Len=0 TSval=4079659695 TSecr=3311901960"
"968","18.364489910","74.125.206.95","10.42.0.105","TCP","66","443  >  35310 [ACK] Seq=1 Ack=1739 Win=267264 Len=0 TSval=4079659697 TSecr=3311901960"
"969","18.365800128","74.125.206.17","10.42.0.105","TCP","66","443  >  35486 [ACK] Seq=1 Ack=1349 Win=267520 Len=0 TSval=31220308 TSecr=3937510274"
"970","18.365808313","74.125.206.17","10.42.0.105","TCP","66","443  >  35486 [ACK] Seq=1 Ack=1727 Win=267264 Len=0 TSval=31220308 TSecr=3937510274"
"971","18.366130646","74.125.206.95","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec"
"972","18.366216793","74.125.206.95","10.42.0.105","TCP","1414","443  >  35310 [PSH, ACK] Seq=1349 Ack=1739 Win=267264 Len=1348 TSval=4079659698 TSecr=3311901960 [TCP segment of a reassembled PDU]"
"973","18.366356867","74.125.206.95","10.42.0.105","TCP","1414","443  >  35310 [ACK] Seq=2697 Ack=1739 Win=267264 Len=1348 TSval=4079659698 TSecr=3311901960 [TCP segment of a reassembled PDU]"
"974","18.366452959","74.125.206.95","10.42.0.105","TCP","1414","443  >  35310 [PSH, ACK] Seq=4045 Ack=1739 Win=267264 Len=1348 TSval=4079659698 TSecr=3311901960 [TCP segment of a reassembled PDU]"
"975","18.366459144","74.125.206.95","10.42.0.105","TLSv1.3","432","Application Data"
"976","18.366626144","74.125.206.17","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec"
"977","18.367413567","74.125.206.17","10.42.0.105","TCP","1414","443  >  35486 [PSH, ACK] Seq=1349 Ack=1727 Win=267264 Len=1348 TSval=31220309 TSecr=3937510274 [TCP segment of a reassembled PDU]"
"978","18.367541733","74.125.206.17","10.42.0.105","TCP","1414","443  >  35486 [ACK] Seq=2697 Ack=1727 Win=267264 Len=1348 TSval=31220309 TSecr=3937510274 [TCP segment of a reassembled PDU]"
"979","18.367635937","74.125.206.17","10.42.0.105","TLSv1.3","1395","Application Data"
"980","18.384995953","46.137.2.163","10.42.0.105","TCP","1414","[TCP Retransmission] 443  >  35282 [ACK] Seq=5028 Ack=727 Win=62080 Len=1348 TSval=2161109706 TSecr=2516423526"
"981","18.391502876","10.42.0.105","74.125.206.17","TCP","444","[TCP Spurious Retransmission] 35486  >  443 [PSH, ACK] Seq=1349 Ack=1 Win=65536 Len=378 TSval=3937510315 TSecr=31220283"
"982","18.393388721","74.125.206.95","10.42.0.105","TCP","432","[TCP Retransmission] 443  >  35310 [PSH, ACK] Seq=5393 Ack=1739 Win=267264 Len=366 TSval=4079659726 TSecr=3311901960"
"983","18.393549202","74.125.206.17","10.42.0.105","TCP","1395","[TCP Retransmission] 443  >  35486 [PSH, ACK] Seq=4045 Ack=1727 Win=267264 Len=1329 TSval=31220337 TSecr=3937510274"
"984","18.403378762","74.125.206.17","10.42.0.105","TCP","78","[TCP Dup ACK 970#1] 443  >  35486 [ACK] Seq=5374 Ack=1727 Win=267264 Len=0 TSval=31220346 TSecr=3937510315 SLE=1349 SRE=1727"
"985","18.403774853","10.42.0.105","10.42.0.230","UDP","136","38899  >  38899 Len=94"
"986","18.416106108","10.42.0.105","99.80.98.228","TCP","74","60422  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102617289 TSecr=0 WS=1024"
"987","18.439489863","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"988","18.439519956","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"989","18.447129264","99.80.98.228","10.42.0.105","TCP","74","443  >  60422 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572203133 TSecr=4102617289 WS=128"
"990","18.454214851","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"991","18.455909494","10.42.0.230","10.42.0.105","UDP","206","51755  >  38900 Len=164"
"992","18.486304244","10.42.0.105","74.125.206.95","TCP","66","35310  >  443 [ACK] Seq=1739 Ack=1349 Win=68608 Len=0 TSval=3311902089 TSecr=4079659698"
"993","18.486430040","10.42.0.105","74.125.206.95","TCP","66","35310  >  443 [ACK] Seq=1739 Ack=2697 Win=71680 Len=0 TSval=3311902090 TSecr=4079659698"
"994","18.486442077","10.42.0.105","74.125.206.95","TCP","66","35310  >  443 [ACK] Seq=1739 Ack=4045 Win=74752 Len=0 TSval=3311902090 TSecr=4079659698"
"995","18.486518317","10.42.0.105","74.125.206.95","TCP","66","35310  >  443 [ACK] Seq=1739 Ack=5393 Win=77824 Len=0 TSval=3311902090 TSecr=4079659698"
"996","18.486525188","10.42.0.105","74.125.206.95","TCP","66","35310  >  443 [ACK] Seq=1739 Ack=5759 Win=79872 Len=0 TSval=3311902090 TSecr=4079659698"
"997","18.491782115","10.42.0.105","99.80.98.228","TCP","66","60380  >  443 [FIN, ACK] Seq=630 Ack=3089 Win=74752 Len=0 TSval=4102617365 TSecr=572200172"
"998","18.515677127","10.42.0.105","10.42.0.230","UDP","136","38899  >  38899 Len=94"
"999","18.519679651","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"1000","18.522090976","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"1001","18.522096476","99.80.98.228","10.42.0.105","TCP","66","443  >  60380 [FIN, ACK] Seq=3113 Ack=631 Win=62208 Len=0 TSval=572203208 TSecr=4102617365"
"1002","18.524617060","10.42.0.105","74.125.206.95","TLSv1.3","140","Change Cipher Spec, Application Data"
"1003","18.526368462","10.42.0.105","74.125.206.95","TLSv1.3","158","Application Data"
"1004","18.529747099","10.42.0.105","74.125.206.95","TLSv1.3","670","Application Data"
"1005","18.529856098","10.42.0.105","74.125.206.95","TLSv1.3","103","Application Data"
"1006","18.535993856","74.125.206.95","10.42.0.105","TLSv1.3","1052","Application Data, Application Data"
"1007","18.536985834","74.125.206.95","10.42.0.105","TLSv1.3","97","Application Data"
"1008","18.540737932","74.125.206.95","10.42.0.105","TCP","66","443  >  35310 [ACK] Seq=6776 Ack=2546 Win=266752 Len=0 TSval=4079659873 TSecr=3311902142"
"1009","18.563698078","10.42.0.105","74.125.206.95","TCP","103","[TCP Spurious Retransmission] 35310  >  443 [PSH, ACK] Seq=2509 Ack=5759 Win=79872 Len=37 TSval=3311902177 TSecr=4079659698"
"1010","18.574574375","74.125.206.95","10.42.0.105","TCP","78","[TCP Dup ACK 1008#1] 443  >  35310 [ACK] Seq=6776 Ack=2546 Win=266752 Len=0 TSval=4079659907 TSecr=3311902177 SLE=2509 SRE=2546"
"1011","18.587091889","74.125.206.95","10.42.0.105","TLSv1.3","297","Application Data"
"1012","18.587098277","74.125.206.95","10.42.0.105","TLSv1.3","283","Application Data"
"1013","18.587101222","74.125.206.95","10.42.0.105","TLSv1.3","97","Application Data"
"1014","18.587129611","74.125.206.95","10.42.0.105","TLSv1.3","105","Application Data"
"1015","18.588129385","10.42.0.105","74.125.206.17","TCP","78","[TCP Window Update] 35486  >  443 [ACK] Seq=1727 Ack=1 Win=68608 Len=0 TSval=3937510503 TSecr=31220308 SLE=1349 SRE=2697"
"1016","18.588264125","10.42.0.105","74.125.206.17","TCP","78","[TCP Window Update] 35486  >  443 [ACK] Seq=1727 Ack=1 Win=71680 Len=0 TSval=3937510503 TSecr=31220308 SLE=1349 SRE=4045"
"1017","18.588276625","10.42.0.105","74.125.206.17","TCP","78","[TCP Window Update] 35486  >  443 [ACK] Seq=1727 Ack=1 Win=74752 Len=0 TSval=3937510504 TSecr=31220308 SLE=1349 SRE=5374"
"1018","18.588282459","10.42.0.105","46.137.2.163","TCP","66","35282  >  443 [ACK] Seq=727 Ack=6843 Win=88064 Len=0 TSval=2516423752 TSecr=2161109706"
"1019","18.588482736","10.42.0.105","74.125.206.95","TCP","78","[TCP Dup ACK 996#1] 35310  >  443 [ACK] Seq=2546 Ack=5759 Win=79872 Len=0 TSval=3311902194 TSecr=4079659726 SLE=5393 SRE=5759"
"1020","18.588494902","10.42.0.105","74.125.206.17","TCP","86","[TCP Dup ACK 960#1] 35486  >  443 [ACK] Seq=1727 Ack=1 Win=74752 Len=0 TSval=3937510505 TSecr=31220308 SLE=4045 SRE=5374 SLE=1349 SRE=5374"
"1021","18.588500736","10.42.0.105","99.80.98.228","TCP","66","60422  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102617455 TSecr=572203133"
"1022","18.588513125","10.42.0.105","99.80.98.228","TCP","54","60380  >  443 [RST] Seq=631 Win=0 Len=0"
"1023","18.588519273","10.42.0.105","99.80.98.228","TCP","54","60380  >  443 [RST] Seq=631 Win=0 Len=0"
"1024","18.588531532","10.42.0.105","74.125.206.95","TCP","66","35310  >  443 [ACK] Seq=2546 Ack=6745 Win=82944 Len=0 TSval=3311902197 TSecr=4079659868"
"1025","18.588537495","10.42.0.105","74.125.206.95","TCP","66","35310  >  443 [ACK] Seq=2546 Ack=6776 Win=82944 Len=0 TSval=3311902197 TSecr=4079659870"
"1026","18.588573884","10.42.0.105","74.125.206.95","TLSv1.3","97","Application Data"
"1027","18.589535084","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"1028","18.591717781","10.42.0.105","74.125.206.95","TCP","66","35310  >  443 [ACK] Seq=2577 Ack=7294 Win=88064 Len=0 TSval=3311902205 TSecr=4079659919"
"1029","18.596289265","10.42.0.105","74.125.206.95","TLSv1.3","105","Application Data"
"1030","18.600221789","74.125.206.95","10.42.0.105","TCP","66","443  >  35310 [ACK] Seq=7294 Ack=2577 Win=266752 Len=0 TSval=4079659932 TSecr=3311902199"
"1031","18.600251530","74.125.206.17","10.42.0.105","TCP","1414","[TCP Retransmission] 443  >  35486 [ACK] Seq=1 Ack=1727 Win=267264 Len=1348 TSval=31220542 TSecr=3937510504"
"1032","18.602570689","10.42.0.105","74.125.206.17","TCP","66","35486  >  443 [ACK] Seq=1727 Ack=5374 Win=77824 Len=0 TSval=3937510526 TSecr=31220542"
"1033","18.607022878","74.125.206.95","10.42.0.105","TCP","66","443  >  35310 [ACK] Seq=7294 Ack=2616 Win=266752 Len=0 TSval=4079659940 TSecr=3311902210"
"1034","18.609519573","99.80.98.228","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  60380 [FIN, ACK] Seq=3113 Ack=631 Win=62208 Len=0 TSval=572203296 TSecr=4102617365"
"1035","18.610928513","10.42.0.105","99.80.98.228","TCP","54","60380  >  443 [RST] Seq=631 Win=0 Len=0"
"1036","18.618643542","46.137.2.163","10.42.0.105","TCP","1414","443  >  35282 [ACK] Seq=6843 Ack=727 Win=62080 Len=1348 TSval=2161109940 TSecr=2516423752 [TCP segment of a reassembled PDU]"
"1037","18.618648320","46.137.2.163","10.42.0.105","TLSv1.3","533","Application Data, Application Data"
"1038","18.620603517","10.42.0.105","46.137.2.163","TCP","66","35282  >  443 [ACK] Seq=727 Ack=8191 Win=91136 Len=0 TSval=2516423792 TSecr=2161109940"
"1039","18.621114442","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"1040","18.621124293","99.80.98.228","10.42.0.105","TLSv1.3","1103","Application Data, Application Data, Application Data"
"1041","18.621258071","10.42.0.105","46.137.2.163","TCP","66","35282  >  443 [ACK] Seq=727 Ack=8658 Win=94208 Len=0 TSval=2516423792 TSecr=2161109940"
"1042","18.622869917","10.42.0.105","99.80.98.228","TCP","66","60422  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102617496 TSecr=572203307"
"1043","18.623606600","10.42.0.105","99.80.98.228","TCP","66","60422  >  443 [ACK] Seq=251 Ack=2386 Win=71680 Len=0 TSval=4102617497 TSecr=572203307"
"1044","18.632079498","10.42.0.105","74.125.206.17","TLSv1.3","140","Change Cipher Spec, Application Data"
"1045","18.632116571","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"1046","18.632154053","10.42.0.105","99.80.98.228","TLSv1.3","399","Application Data"
"1047","18.632301978","10.42.0.105","74.125.206.17","TLSv1.3","158","Application Data"
"1048","18.633739936","10.42.0.105","74.125.206.17","TCP","1414","35486  >  443 [ACK] Seq=1893 Ack=5374 Win=77824 Len=1348 TSval=3937510556 TSecr=31220542 [TCP segment of a reassembled PDU]"
"1049","18.633772047","10.42.0.105","74.125.206.17","TLSv1.3","116","Application Data"
"1050","18.634631508","10.42.0.105","74.125.206.17","TLSv1.3","599","Application Data"
"1051","18.638085959","10.42.0.230","54.196.253.244","TLSv1.2","272","Application Data"
"1052","18.643461478","74.125.206.17","10.42.0.105","TCP","66","443  >  35486 [ACK] Seq=5374 Ack=1801 Win=267264 Len=0 TSval=31220586 TSecr=3937510553"
"1053","18.643467256","74.125.206.17","10.42.0.105","TCP","66","443  >  35486 [ACK] Seq=5374 Ack=1893 Win=267264 Len=0 TSval=31220586 TSecr=3937510554"
"1054","18.643615274","74.125.206.17","10.42.0.105","TLSv1.3","1028","Application Data, Application Data"
"1055","18.643621385","74.125.206.17","10.42.0.105","TLSv1.3","97","Application Data"
"1056","18.645783470","74.125.206.17","10.42.0.105","TCP","66","443  >  35486 [ACK] Seq=6367 Ack=3291 Win=265984 Len=0 TSval=31220589 TSecr=3937510556"
"1057","18.647713093","10.42.0.105","74.125.206.17","TCP","66","35486  >  443 [ACK] Seq=3824 Ack=6367 Win=79872 Len=0 TSval=3937510571 TSecr=31220587"
"1058","18.648624683","10.42.0.105","74.125.206.17","TLSv1.3","97","Application Data"
"1059","18.650862305","74.125.206.17","10.42.0.105","TCP","66","443  >  35486 [ACK] Seq=6367 Ack=3824 Win=265472 Len=0 TSval=31220594 TSecr=3937510558"
"1060","18.659465906","74.125.206.17","10.42.0.105","TCP","66","443  >  35486 [ACK] Seq=6367 Ack=3855 Win=265472 Len=0 TSval=31220603 TSecr=3937510572"
"1061","18.663328541","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"1062","18.663333912","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"1063","18.665846829","10.42.0.105","99.80.98.228","TCP","66","60422  >  443 [ACK] Seq=648 Ack=2544 Win=71680 Len=0 TSval=4102617539 TSecr=572203349"
"1064","18.703513629","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"1065","18.727089550","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=621 Ack=1099 Win=8961 Len=0"
"1066","18.751478136","10.42.0.105","99.80.98.228","TCP","66","60422  >  443 [ACK] Seq=648 Ack=3089 Win=74752 Len=0 TSval=4102617625 TSecr=572203389"
"1067","18.765858828","54.196.253.244","10.42.0.230","TLSv1.2","207","Application Data"
"1068","18.806162601","74.125.206.17","10.42.0.105","TLSv1.3","1335","Application Data"
"1069","18.806265638","74.125.206.17","10.42.0.105","TLSv1.3","1414","Application Data"
"1070","18.807059987","74.125.206.17","10.42.0.105","TLSv1.3","318","Application Data"
"1071","18.807063783","74.125.206.17","10.42.0.105","TLSv1.3","105","Application Data"
"1072","18.812927708","10.42.0.105","74.125.206.17","TCP","66","35486  >  443 [ACK] Seq=3855 Ack=8984 Win=86016 Len=0 TSval=3937510736 TSecr=31220749"
"1073","18.814405277","10.42.0.105","74.125.206.17","TCP","66","35486  >  443 [ACK] Seq=3855 Ack=9275 Win=89088 Len=0 TSval=3937510738 TSecr=31220750"
"1074","18.818230635","10.42.0.105","74.125.206.17","TLSv1.3","105","Application Data"
"1075","18.829572337","74.125.206.17","10.42.0.105","TCP","66","443  >  35486 [ACK] Seq=9275 Ack=3894 Win=265472 Len=0 TSval=31220772 TSecr=3937510738"
"1076","18.855582325","10.42.0.105","10.42.0.230","UDP","136","38899  >  38899 Len=94"
"1077","18.863266910","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"1078","18.875002834","10.42.0.105","99.80.98.228","TCP","74","60426  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102617744 TSecr=0 WS=1024"
"1079","18.905909434","99.80.98.228","10.42.0.105","TCP","74","443  >  60426 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572203591 TSecr=4102617744 WS=128"
"1080","18.908017742","10.42.0.105","99.80.98.228","TCP","66","60426  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102617781 TSecr=572203591"
"1081","18.909694347","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"1082","18.941170724","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"1083","18.941185557","99.80.98.228","10.42.0.105","TLSv1.3","1103","Application Data, Application Data, Application Data"
"1084","18.944972100","10.42.0.105","99.80.98.228","TCP","66","60426  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102617818 TSecr=572203626"
"1085","18.945433061","10.42.0.105","99.80.98.228","TCP","66","60426  >  443 [ACK] Seq=251 Ack=2386 Win=71680 Len=0 TSval=4102617819 TSecr=572203626"
"1086","18.952541112","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"1087","18.953053925","10.42.0.105","99.80.98.228","TLSv1.3","399","Application Data"
"1088","18.970967458","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=1099 Ack=774 Win=5744 Len=0"
"1089","18.983442638","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"1090","18.983468545","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"1091","18.986102981","10.42.0.105","99.80.98.228","TCP","66","60426  >  443 [ACK] Seq=648 Ack=2544 Win=71680 Len=0 TSval=4102617859 TSecr=572203669"
"1092","19.022214268","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"1093","19.054172309","10.42.0.105","10.42.0.1","DNS","74","Standard query 0x6263 A www.google.com"
"1094","19.064676478","10.42.0.1","10.42.0.105","DNS","170","Standard query response 0x6263 A www.google.com A 64.233.184.105 A 64.233.184.106 A 64.233.184.147 A 64.233.184.99 A 64.233.184.103 A 64.233.184.104"
"1095","19.067441320","10.42.0.105","99.80.98.228","TCP","66","60426  >  443 [ACK] Seq=648 Ack=3089 Win=74752 Len=0 TSval=4102617941 TSecr=572203707"
"1096","19.084665059","54.196.253.244","10.42.0.230","TLSv1.2","207","Application Data"
"1097","19.156782725","10.42.0.105","10.42.0.230","UDP","136","38899  >  38899 Len=94"
"1098","19.158877607","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"1099","19.160633231","10.42.0.105","74.125.206.17","TLSv1.3","1270","Application Data"
"1100","19.162070356","10.42.0.105","74.125.206.17","TLSv1.3","158","Application Data"
"1101","19.164825532","10.42.0.105","99.80.98.228","TCP","74","60438  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102618037 TSecr=0 WS=1024"
"1102","19.172053452","74.125.206.17","10.42.0.105","TCP","66","443  >  35486 [ACK] Seq=9275 Ack=5098 Win=264448 Len=0 TSval=31221116 TSecr=3937511084"
"1103","19.173203096","74.125.206.17","10.42.0.105","TCP","66","443  >  35486 [ACK] Seq=9275 Ack=5190 Win=264448 Len=0 TSval=31221116 TSecr=3937511085"
"1104","19.194621155","99.80.98.228","10.42.0.105","TCP","74","443  >  60438 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572203881 TSecr=4102618037 WS=128"
